"","lower","upper","mean","wave","age.group","contact.age.group","text_color","row_num","col_num"
"103",0.717342359825283,0.725137159144391,0.721186265066907,"Wave 20","[17,70)","[0,17)","low",3,4
"104",4.8309790969787,4.85269116480252,4.84191506031689,"Wave 20","[17,70)","[17,70)","up",3,4
"105",1.65742286549565,1.66952992534349,1.66344067938134,"Wave 20","[17,70)","70+","up",3,4
"106",0.407051259799062,0.421338114614855,0.414329596646663,"Wave 20","70+","[0,17)","low",3,4
"107",2.68448771992379,2.73478774899626,2.70959751325921,"Wave 20","70+","[17,70)","up",3,4
"108",2.76197449363816,2.81789870798205,2.7894851819498,"Wave 20","70+","70+","up",3,4
"109",5.19729173597055,5.23843461141683,5.21829140942556,"Wave 21","[0,17)","[0,17)","up",4,1
"110",6.82305015534826,6.87103835015093,6.8475263213006,"Wave 21","[0,17)","[17,70)","up",4,1
"111",0.514765709953037,0.528715507367299,0.52175758203357,"Wave 21","[0,17)","70+","low",4,1
"112",0.750928083582879,0.76048234710811,0.755724404433461,"Wave 21","[17,70)","[0,17)","low",4,1
"113",4.87641539213053,4.89886631969038,4.88724795755165,"Wave 21","[17,70)","[17,70)","up",4,1
"114",1.87336143251919,1.88865261429655,1.8810722536546,"Wave 21","[17,70)","70+","up",4,1
"115",0.414774119375784,0.433961750291434,0.424204074286332,"Wave 21","70+","[0,17)","low",4,1
"116",2.32372989431467,2.3620428004976,2.34267601330384,"Wave 21","70+","[17,70)","up",4,1
"117",3.03896343846567,3.09119770003227,3.0654464445222,"Wave 21","70+","70+","up",4,1
"118",4.92465809177474,4.95554851415724,4.94042195154776,"Wave 22","[0,17)","[0,17)","up",4,2
"119",7.00859553367682,7.0474910996432,7.02764587110061,"Wave 22","[0,17)","[17,70)","up",4,2
"120",0.814971315540886,0.8281533033642,0.821336459998058,"Wave 22","[0,17)","70+","low",4,2
"121",1.01267227258252,1.02127169612697,1.01698204945731,"Wave 22","[17,70)","[0,17)","low",4,2
"122",5.42647367106871,5.44614071755174,5.43640467351884,"Wave 22","[17,70)","[17,70)","up",4,2
"123",1.99204247623367,2.00346130020899,1.99777219786393,"Wave 22","[17,70)","70+","up",4,2
"124",0.588450837235267,0.605132838916477,0.596878387910219,"Wave 22","70+","[0,17)","low",4,2
"125",3.49540916996388,3.5468704401761,3.52039457839642,"Wave 22","70+","[17,70)","up",4,2
"126",2.8462560589643,2.89548925942398,2.87076966630501,"Wave 22","70+","70+","up",4,2
"127",5.39301275139831,5.43097203867078,5.41209143676212,"Wave 23","[0,17)","[0,17)","up",4,3
"128",7.19541016012935,7.24307971329123,7.21917969508828,"Wave 23","[0,17)","[17,70)","up",4,3
"129",0.718355178441215,0.734572911329541,0.726587653315081,"Wave 23","[0,17)","70+","low",4,3
"130",0.875307833615504,0.885356221919988,0.880335063661482,"Wave 23","[17,70)","[0,17)","low",4,3
"131",5.45894015981438,5.48251227268691,5.47082511261329,"Wave 23","[17,70)","[17,70)","up",4,3
"132",1.99920969606511,2.01301103615328,2.00623852117249,"Wave 23","[17,70)","70+","up",4,3
"133",0.433926741910667,0.451020195236028,0.442424825179247,"Wave 23","70+","[0,17)","low",4,3
"134",2.54168320624171,2.58228377500007,2.56152216110892,"Wave 23","70+","[17,70)","up",4,3
"135",3.00269647895579,3.04981905829978,3.02677700186981,"Wave 23","70+","70+","up",4,3
"136",5.04606536003791,5.08184074275073,5.06384801233407,"Wave 24","[0,17)","[0,17)","up",4,4
"137",7.32913685476064,7.37280315939343,7.35089985167502,"Wave 24","[0,17)","[17,70)","up",4,4
"138",0.835081260749178,0.851840562666787,0.843722049540264,"Wave 24","[0,17)","70+","low",4,4
"139",0.999346117479386,1.0081430378462,1.00380916570536,"Wave 24","[17,70)","[0,17)","low",4,4
"140",5.60128085708793,5.62482830728515,5.61280333801841,"Wave 24","[17,70)","[17,70)","up",4,4
"141",2.03527914741709,2.04813681134062,2.04200385439942,"Wave 24","[17,70)","70+","up",4,4
"142",0.618856209310624,0.637214004976254,0.628088121671234,"Wave 24","70+","[0,17)","low",4,4
"143",3.50407569233884,3.5453702728803,3.5248006521899,"Wave 24","70+","[17,70)","up",4,4
"144",3.28493738748035,3.32946714963933,3.30717875772993,"Wave 24","70+","70+","up",4,4
"145",5.05706334247436,5.10107937009384,5.07908770909824,"Wave 25","[0,17)","[0,17)","up",5,1
"146",6.64777484519155,6.69639961009884,6.67185209389765,"Wave 25","[0,17)","[17,70)","up",5,1
"147",0.712870154528265,0.731680454075532,0.722267737780434,"Wave 25","[0,17)","70+","low",5,1
"148",0.825950468343894,0.835111055557222,0.830629092620541,"Wave 25","[17,70)","[0,17)","low",5,1
"149",5.42515652240629,5.44758992237173,5.4360674719872,"Wave 25","[17,70)","[17,70)","up",5,1
"150",2.15449791235846,2.17122400141455,2.1630986720093,"Wave 25","[17,70)","70+","up",5,1
"151",0.615772838016492,0.637390703600643,0.626542456101112,"Wave 25","70+","[0,17)","low",5,1
"152",3.18335229067138,3.2321030398199,3.20758154958756,"Wave 25","70+","[17,70)","up",5,1
"153",3.09515755838333,3.1426524393958,3.11950124190889,"Wave 25","70+","70+","up",5,1
"154",3.94562799719385,3.97639867369957,3.96092097018776,"Wave 26","[0,17)","[0,17)","up",5,2
"155",5.98863940462887,6.02545897109229,6.00730727799484,"Wave 26","[0,17)","[17,70)","up",5,2
"156",0.434806907406824,0.444622439889591,0.439450146552104,"Wave 26","[0,17)","70+","low",5,2
"157",0.879021830648463,0.887501313177422,0.883106297272873,"Wave 26","[17,70)","[0,17)","low",5,2
"158",5.33135777146992,5.35101962530552,5.34141316774464,"Wave 26","[17,70)","[17,70)","up",5,2
"159",2.06819706197666,2.08023474210521,2.07429659600624,"Wave 26","[17,70)","70+","up",5,2
"160",0.627665151250715,0.645116931372431,0.636364973828918,"Wave 26","70+","[0,17)","low",5,2
"161",3.32707273008665,3.36903556459154,3.34786298708338,"Wave 26","70+","[17,70)","up",5,2
"162",3.06731963275063,3.10685849392124,3.0875783910027,"Wave 26","70+","70+","up",5,2
"163",3.81919689966483,3.85203961146852,3.83527595882672,"Wave 27","[0,17)","[0,17)","up",5,3
"164",6.20793052496822,6.24899378592092,6.22786805529196,"Wave 27","[0,17)","[17,70)","up",5,3
"165",0.601480688870951,0.615231541558128,0.608670039742704,"Wave 27","[0,17)","70+","low",5,3
"166",0.841083260735853,0.850754765186411,0.846014811467177,"Wave 27","[17,70)","[0,17)","low",5,3
"167",5.49575654135555,5.51844794406708,5.50664245838456,"Wave 27","[17,70)","[17,70)","up",5,3
"168",2.13737517062365,2.15055487140658,2.1440340895638,"Wave 27","[17,70)","70+","up",5,3
"169",0.506814329948602,0.522942226576479,0.514774437508594,"Wave 27","70+","[0,17)","low",5,3
"170",3.07525176998093,3.11739179478603,3.0963499995929,"Wave 27","70+","[17,70)","up",5,3
"171",3.38711700576087,3.43353113290346,3.41044868814944,"Wave 27","70+","70+","up",5,3
"172",3.98066511470054,4.01326468085242,3.99680986040502,"Wave 28","[0,17)","[0,17)","up",5,4
"173",6.09515287049881,6.13434399812919,6.11448623160479,"Wave 28","[0,17)","[17,70)","up",5,4
"174",0.564365275449941,0.576973843052615,0.570611245733506,"Wave 28","[0,17)","70+","low",5,4
"175",0.851147521623987,0.860249213293709,0.855727547597184,"Wave 28","[17,70)","[0,17)","low",5,4
"176",5.39963417897973,5.42120490579133,5.41086970425637,"Wave 28","[17,70)","[17,70)","up",5,4
"177",2.11124746151515,2.12478224353588,2.11820266691846,"Wave 28","[17,70)","70+","up",5,4
"178",0.6334958919765,0.650024889431151,0.641689666975093,"Wave 28","70+","[0,17)","low",5,4
"179",2.85313447524211,2.89242365105352,2.87300099384725,"Wave 28","70+","[17,70)","up",5,4
"180",3.4991311654404,3.54583087558375,3.52236284908459,"Wave 28","70+","70+","up",5,4
"181",4.22282559268559,4.26017772608775,4.24128518605269,"Wave 29","[0,17)","[0,17)","up",6,1
"182",6.03212325416643,6.07516943254855,6.05416798560907,"Wave 29","[0,17)","[17,70)","up",6,1
"183",0.581518440863431,0.59403865324992,0.588089049986829,"Wave 29","[0,17)","70+","low",6,1
"184",0.832334113621765,0.842735796433318,0.837587322858739,"Wave 29","[17,70)","[0,17)","low",6,1
"185",5.32560705844737,5.34681278191647,5.33604409867493,"Wave 29","[17,70)","[17,70)","up",6,1
"186",2.02548948447541,2.03953536489094,2.03227779834815,"Wave 29","[17,70)","70+","up",6,1
"187",0.475542898727611,0.493620400131858,0.484377018061811,"Wave 29","70+","[0,17)","low",6,1
"188",2.3536282133131,2.38664374168009,2.37024201670382,"Wave 29","70+","[17,70)","up",6,1
"189",3.20208754719805,3.24889797073611,3.22567935687597,"Wave 29","70+","70+","up",6,1
"190",4.35277951275935,4.38806744808008,4.37091843618205,"Wave 30","[0,17)","[0,17)","up",6,2
"191",6.39822318586055,6.4411209493191,6.41943451806855,"Wave 30","[0,17)","[17,70)","up",6,2
"192",0.677319820173653,0.691761785326361,0.684716247231751,"Wave 30","[0,17)","70+","low",6,2
"193",0.908151547825621,0.918033324252223,0.912959761952612,"Wave 30","[17,70)","[0,17)","low",6,2
"194",5.45906423096863,5.48341001339934,5.47084898205151,"Wave 30","[17,70)","[17,70)","up",6,2
"195",2.18728990535454,2.20073408647175,2.19409052966103,"Wave 30","[17,70)","70+","up",6,2
"196",0.594753377961407,0.610975229416235,0.602688016983793,"Wave 30","70+","[0,17)","low",6,2
"197",3.16193149298625,3.2014392712492,3.18174991257977,"Wave 30","70+","[17,70)","up",6,2
"198",3.26839572290773,3.30954173149719,3.28896869989547,"Wave 30","70+","70+","up",6,2
"199",5.64035681337264,5.67893306189003,5.65969771276054,"Wave 31","[0,17)","[0,17)","up",6,3
"200",7.05680159832273,7.09554218075153,7.07625092192805,"Wave 31","[0,17)","[17,70)","up",6,3
"201",0.750426780072771,0.76487841517097,0.75739842427509,"Wave 31","[0,17)","70+","low",6,3
"202",1.14584889891947,1.15587590528526,1.15092482793362,"Wave 31","[17,70)","[0,17)","low",6,3
"203",5.71225768126956,5.73640615513851,5.72501991753732,"Wave 31","[17,70)","[17,70)","up",6,3
"204",2.20071895849718,2.2142542365054,2.20721151078986,"Wave 31","[17,70)","70+","up",6,3
"205",0.433353259236811,0.446667539536354,0.439830025465204,"Wave 31","70+","[0,17)","low",6,3
"206",3.38526905076472,3.43141639516069,3.4082528904132,"Wave 31","70+","[17,70)","up",6,3
"207",3.05118081908077,3.09413601794697,3.07278713027839,"Wave 31","70+","70+","up",6,3
"208",6.03835112707869,6.08916341433091,6.06411692588523,"Wave 32","[0,17)","[0,17)","up",6,4
"209",7.60451681812603,7.65703448564304,7.631646795183,"Wave 32","[0,17)","[17,70)","up",6,4
"210",0.830350858185494,0.849152146835211,0.839847029541259,"Wave 32","[0,17)","70+","low",6,4
"211",1.02086568583759,1.032831077105,1.02686474219368,"Wave 32","[17,70)","[0,17)","low",6,4
"212",5.73073693710532,5.75665268434303,5.74354012005243,"Wave 32","[17,70)","[17,70)","up",6,4
"213",2.15106211027577,2.1667543715176,2.15884449414527,"Wave 32","[17,70)","70+","up",6,4
"214",0.531438631898865,0.548790424619845,0.540443203777222,"Wave 32","70+","[0,17)","low",6,4
"215",3.02865920170409,3.07468691835171,3.05165557681285,"Wave 32","70+","[17,70)","up",6,4
"216",3.28541780351633,3.3298255826422,3.30737541554885,"Wave 32","70+","70+","up",6,4
"217",5.22874310037477,5.27013041722007,5.24919153240907,"Wave 33","[0,17)","[0,17)","up",7,1
"218",6.99280614890058,7.03847519777221,7.01566111318884,"Wave 33","[0,17)","[17,70)","up",7,1
"219",0.770389584828529,0.786935273096049,0.779032971787423,"Wave 33","[0,17)","70+","low",7,1
"220",0.901502775627607,0.912837139458687,0.906924446780293,"Wave 33","[17,70)","[0,17)","low",7,1
"221",5.40385720972481,5.43116396351474,5.4177113521382,"Wave 33","[17,70)","[17,70)","up",7,1
"222",2.17034321587998,2.18518197784689,2.17760230443491,"Wave 33","[17,70)","70+","up",7,1
"223",0.459258031461331,0.473780728616492,0.466250210257808,"Wave 33","70+","[0,17)","low",7,1
"224",2.94441589299747,2.98659460019816,2.96577747992132,"Wave 33","70+","[17,70)","up",7,1
"225",3.20933325805546,3.25222662751889,3.23033311522085,"Wave 33","70+","70+","up",7,1
"226",4.76845825543313,4.79867878149682,4.78352348601316,"Wave 34","[0,17)","[0,17)","up",7,2
"227",6.70305375071054,6.74243391292145,6.72266272554115,"Wave 34","[0,17)","[17,70)","up",7,2
"228",0.680198856121649,0.692031675026685,0.686058682267094,"Wave 34","[0,17)","70+","low",7,2
"229",1.11181009900308,1.12181321144942,1.11688091247158,"Wave 34","[17,70)","[0,17)","low",7,2
"230",5.27739754244576,5.29811786774943,5.28774214379552,"Wave 34","[17,70)","[17,70)","up",7,2
"231",2.22239129275927,2.23473526101426,2.22827036457031,"Wave 34","[17,70)","70+","up",7,2
"232",0.487986547081486,0.501044963592199,0.494493987724892,"Wave 34","70+","[0,17)","low",7,2
"233",2.64452634627282,2.68001481920405,2.66197806580525,"Wave 34","70+","[17,70)","up",7,2
"234",3.15954234310465,3.2030449249227,3.18197059389532,"Wave 34","70+","70+","up",7,2
"235",4.65453978825641,4.68837996070189,4.67147809500835,"Wave 35","[0,17)","[0,17)","up",7,3
"236",6.34993443806542,6.39120597205555,6.37060773146559,"Wave 35","[0,17)","[17,70)","up",7,3
"237",0.646375275490179,0.659853136379188,0.653138547775691,"Wave 35","[0,17)","70+","low",7,3
"238",0.955495339984961,0.966620870379882,0.961167286959203,"Wave 35","[17,70)","[0,17)","low",7,3
"239",5.24421537443275,5.26841730534172,5.25646474858894,"Wave 35","[17,70)","[17,70)","up",7,3
"240",2.09295606006199,2.10668382022367,2.09954867896023,"Wave 35","[17,70)","70+","up",7,3
"241",0.507543938147403,0.522145913581283,0.514774998897328,"Wave 35","70+","[0,17)","low",7,3
"242",2.77015650375694,2.80639857481673,2.78841949735456,"Wave 35","70+","[17,70)","up",7,3
"243",3.2145896030858,3.25771299249348,3.23608546175973,"Wave 35","70+","70+","up",7,3
"244",4.59652698441345,4.63787874299096,4.61779000817884,"Wave 36","[0,17)","[0,17)","up",7,4
"245",6.23694164323657,6.27941197420247,6.25794986934682,"Wave 36","[0,17)","[17,70)","up",7,4
"246",0.69838435223424,0.713584443381554,0.705840586922143,"Wave 36","[0,17)","70+","low",7,4
"247",0.894875883956922,0.905539560952909,0.900202163193469,"Wave 36","[17,70)","[0,17)","low",7,4
"248",5.03372008929093,5.05819188217298,5.04581602539625,"Wave 36","[17,70)","[17,70)","up",7,4
"249",1.97074854990286,1.98460165989479,1.97764397933167,"Wave 36","[17,70)","70+","up",7,4
"250",0.187156724170496,0.195747583431123,0.191461649522994,"Wave 36","70+","[0,17)","low",7,4
"251",2.52330749119507,2.56230379396358,2.54258890444453,"Wave 36","70+","[17,70)","up",7,4
"252",3.12374536602555,3.17015036950383,3.14641805897975,"Wave 36","70+","70+","up",7,4
"253",4.18873169679938,4.23067251476199,4.20988549606289,"Wave 37","[0,17)","[0,17)","up",8,1
"254",6.19951303323581,6.24699609442682,6.22270395284548,"Wave 37","[0,17)","[17,70)","up",8,1
"255",0.566660796009253,0.581016475998792,0.573854082157999,"Wave 37","[0,17)","70+","low",8,1
"256",0.923886907828119,0.935530510572809,0.929793150232282,"Wave 37","[17,70)","[0,17)","low",8,1
"257",4.83189841242017,4.85851069184425,4.84484073294038,"Wave 37","[17,70)","[17,70)","up",8,1
"258",1.8540266811902,1.86895793156001,1.86158352366048,"Wave 37","[17,70)","70+","up",8,1
"259",0.324978887203285,0.340810316184057,0.333217752552042,"Wave 37","70+","[0,17)","low",8,1
"260",2.25430537462365,2.29076716328215,2.27243735032426,"Wave 37","70+","[17,70)","up",8,1
"261",3.01010944233379,3.05608525615895,3.03326047363975,"Wave 37","70+","70+","up",8,1
"262",3.24984331350799,3.27676195656714,3.26284874876547,"Wave 38","[0,17)","[0,17)","up",8,2
"263",5.62714297019964,5.66361103855913,5.64564518473488,"Wave 38","[0,17)","[17,70)","up",8,2
"264",0.569436322414664,0.581989182347887,0.575912695181332,"Wave 38","[0,17)","70+","low",8,2
"265",1.16941459532358,1.180542257647,1.17499711636058,"Wave 38","[17,70)","[0,17)","low",8,2
"266",4.99237388570003,5.01448064068956,5.00330140706016,"Wave 38","[17,70)","[17,70)","up",8,2
"267",1.97709037060747,1.98914084890505,1.98321388530917,"Wave 38","[17,70)","70+","up",8,2
"268",0.37154979811975,0.382536829702239,0.37709151494784,"Wave 38","70+","[0,17)","low",8,2
"269",2.54139174091741,2.58299494228335,2.56204749736089,"Wave 38","70+","[17,70)","up",8,2
"270",3.01572003112785,3.05607817080157,3.03587057561463,"Wave 38","70+","70+","up",8,2
"271",3.50833526905202,3.54095079375942,3.52472659059644,"Wave 39","[0,17)","[0,17)","up",8,3
"272",5.81132715625789,5.85169908263957,5.83094242092912,"Wave 39","[0,17)","[17,70)","up",8,3
"273",0.353369862801206,0.361993229072492,0.357744057830958,"Wave 39","[0,17)","70+","low",8,3
"274",0.990793533870072,1.00194875747051,0.996277600083164,"Wave 39","[17,70)","[0,17)","low",8,3
