,lower,upper,mean,wave,age.group,contact.age.group,text_color,row_num,col_num
,0.383718514,0.392307099,0.388052436,Wave 44,70+,"[0,17)",low,8,4
,2.252187524,2.272060495,2.262241892,Wave 44,70+,"[17,70)",up,8,4
,3.023122054,3.06692255,3.044937563,Wave 44,70+,70+,up,8,4
,4.268883343,4.311698567,4.289861333,Wave 45,"[0,17)","[0,17)",up,9,1
,3.310715146,3.335001327,3.323071394,Wave 45,"[0,17)","[17,70)",up,9,1
,0.45197888,0.462644567,0.457458435,Wave 45,"[0,17)",70+,low,9,1
,3.310541292,3.335347345,3.322804478,Wave 45,"[17,70)","[0,17)",up,9,1
,4.452153819,4.476874932,4.464824556,Wave 45,"[17,70)","[17,70)",up,9,1
,2.285143209,2.306279861,2.296465409,Wave 45,"[17,70)",70+,up,9,1
,0.452004059,0.463097121,0.457390362,Wave 45,70+,"[0,17)",low,9,1
,2.28517907,2.30737691,2.29630672,Wave 45,70+,"[17,70)",up,9,1
,2.40352815,2.441729625,2.423352488,Wave 45,70+,70+,up,9,1
,4.517658066,4.54848784,4.533077917,Wave 46,"[0,17)","[0,17)",up,9,2
,4.201634218,4.223727655,4.212529816,Wave 46,"[0,17)","[17,70)",up,9,2
,0.606788692,0.620298608,0.613433735,Wave 46,"[0,17)",70+,low,9,2
,4.201373055,4.223566359,4.212517601,Wave 46,"[17,70)","[0,17)",up,9,2
,5.139732224,5.160456855,5.149751129,Wave 46,"[17,70)","[17,70)",up,9,2
,2.113706676,2.134302601,2.123602803,Wave 46,"[17,70)",70+,up,9,2
,0.606048629,0.620062532,0.613398943,Wave 46,70+,"[0,17)",low,9,2
,2.11317265,2.134881347,2.123887261,Wave 46,70+,"[17,70)",up,9,2
,2.860430807,2.909880034,2.885564212,Wave 46,70+,70+,up,9,2
,4.070074582,4.10095958,4.086091289,Wave 47,"[0,17)","[0,17)",up,9,3
,4.029959707,4.052085165,4.040927808,Wave 47,"[0,17)","[17,70)",up,9,3
,0.504481661,0.515751282,0.509892435,Wave 47,"[0,17)",70+,low,9,3
,4.03065919,4.051230471,4.041094385,Wave 47,"[17,70)","[0,17)",up,9,3
,5.056630081,5.077406675,5.067217933,Wave 47,"[17,70)","[17,70)",up,9,3
,2.318024888,2.341351219,2.32986913,Wave 47,"[17,70)",70+,up,9,3
,0.503894815,0.515167112,0.509527478,Wave 47,70+,"[0,17)",low,9,3
,2.317961868,2.342046797,2.330001598,Wave 47,70+,"[17,70)",up,9,3
,2.975371053,3.020615722,2.998343847,Wave 47,70+,70+,up,9,3
