,lower,upper,mean,wave,age.group,contact.age.group,text_color,row_num,col_num
261,3.822540055,3.877756211,3.849759045,Wave 37,70+,70+,up,8,1
262,3.9366282,3.967532496,3.952664879,Wave 38,"[0,17)","[0,17)",up,8,2
263,4.019036394,4.040732603,4.029523323,Wave 38,"[0,17)","[17,70)",up,8,2
264,0.569067455,0.578351826,0.573824256,Wave 38,"[0,17)",70+,low,8,2
265,4.016759778,4.040711182,4.029799484,Wave 38,"[17,70)","[0,17)",up,8,2
266,5.864662203,5.889298727,5.877079431,Wave 38,"[17,70)","[17,70)",up,8,2
267,2.730844605,2.754478658,2.742919577,Wave 38,"[17,70)",70+,up,8,2
268,0.569167329,0.578694363,0.573987922,Wave 38,70+,"[0,17)",low,8,2
269,2.731592146,2.753510386,2.742549287,Wave 38,70+,"[17,70)",up,8,2
270,3.69718996,3.744524896,3.720181049,Wave 38,70+,70+,up,8,2
271,4.274658766,4.309889972,4.292525444,Wave 39,"[0,17)","[0,17)",up,8,3
272,4.120691394,4.144963665,4.132414241,Wave 39,"[0,17)","[17,70)",up,8,3
273,0.382044415,0.388673383,0.38533164,Wave 39,"[0,17)",70+,low,8,3
274,4.118874414,4.145248615,4.132389795,Wave 39,"[17,70)","[0,17)",up,8,3
275,5.793914937,5.819546532,5.806684521,Wave 39,"[17,70)","[17,70)",up,8,3
276,2.573447287,2.594668202,2.583952773,Wave 39,"[17,70)",70+,up,8,3
277,0.38207653,0.388764287,0.385467979,Wave 39,70+,"[0,17)",low,8,3
278,2.573469884,2.594675022,2.584197645,Wave 39,70+,"[17,70)",up,8,3
279,3.774557049,3.825397966,3.799459637,Wave 39,70+,70+,up,8,3
280,4.805512131,4.841080695,4.823071069,Wave 40,"[0,17)","[0,17)",up,8,4
281,4.302081207,4.325677293,4.314110207,Wave 40,"[0,17)","[17,70)",up,8,4
282,0.477740586,0.487949601,0.482974124,Wave 40,"[0,17)",70+,low,8,4
283,4.30179765,4.326232244,4.314062801,Wave 40,"[17,70)","[0,17)",up,8,4
284,5.666737405,5.689322134,5.678031117,Wave 40,"[17,70)","[17,70)",up,8,4
285,2.774434494,2.798878609,2.786835485,Wave 40,"[17,70)",70+,up,8,4
286,0.478066944,0.487948726,0.482892281,Wave 40,70+,"[0,17)",low,8,4
287,2.77580861,2.799305621,2.787303473,Wave 40,70+,"[17,70)",up,8,4
288,3.813580598,3.86463436,3.839122892,Wave 40,70+,70+,up,8,4
289,5.465673067,5.510356126,5.488659385,Wave 41,"[0,17)","[0,17)",up,9,1
290,4.245736641,4.273669733,4.2600188,Wave 41,"[0,17)","[17,70)",up,9,1
291,0.564672006,0.576558312,0.570585344,Wave 41,"[0,17)",70+,low,9,1
292,4.245935869,4.273128976,4.260194998,Wave 41,"[17,70)","[0,17)",up,9,1
293,5.725647186,5.754446938,5.739776362,Wave 41,"[17,70)","[17,70)",up,9,1
294,2.949797251,2.978038707,2.964231483,Wave 41,"[17,70)",70+,up,9,1
295,0.56487759,0.575841702,0.570280485,Wave 41,70+,"[0,17)",low,9,1
296,2.950380583,2.977226828,2.963861987,Wave 41,70+,"[17,70)",up,9,1
297,3.090647797,3.132059619,3.111269539,Wave 41,70+,70+,up,9,1
298,5.160555602,5.193289044,5.176671611,Wave 42,"[0,17)","[0,17)",up,9,2
299,4.734917383,4.759777313,4.747597792,Wave 42,"[0,17)","[17,70)",up,9,2
300,0.690326536,0.704164744,0.697381964,Wave 42,"[0,17)",70+,low,9,2
301,4.735403023,4.759877571,4.747736105,Wave 42,"[17,70)","[0,17)",up,9,2
302,6.007164266,6.027782123,6.017378518,Wave 42,"[17,70)","[17,70)",up,9,2
303,2.576072076,2.598259106,2.587075819,Wave 42,"[17,70)",70+,up,9,2
304,0.690518337,0.704012541,0.697312873,Wave 42,70+,"[0,17)",low,9,2
305,2.576961904,2.598883122,2.587332192,Wave 42,70+,"[17,70)",up,9,2
306,3.636080769,3.688046156,3.661685786,Wave 42,70+,70+,up,9,2
307,4.744983816,4.776769072,4.760476019,Wave 43,"[0,17)","[0,17)",up,9,3
308,4.638565348,4.661659179,4.650692608,Wave 43,"[0,17)","[17,70)",up,9,3
309,0.579859689,0.592005617,0.58592274,Wave 43,"[0,17)",70+,low,9,3
310,4.639443526,4.663304949,4.651093438,Wave 43,"[17,70)","[0,17)",up,9,3
311,5.907092738,5.932178854,5.919457973,Wave 43,"[17,70)","[17,70)",up,9,3
312,2.879774351,2.907128905,2.893175062,Wave 43,"[17,70)",70+,up,9,3
313,0.580075449,0.591727578,0.585968345,Wave 43,70+,"[0,17)",low,9,3
314,2.879502439,2.907184429,2.893289266,Wave 43,70+,"[17,70)",up,9,3
315,3.703871033,3.749205801,3.725987612,Wave 43,70+,70+,up,9,3
,4.805512131,4.841080695,4.823071069,Wave 44,"[0,17)","[0,17)",up,8,4
,4.302081207,4.325677293,4.314110207,Wave 44,"[0,17)","[17,70)",up,8,4
,0.477740586,0.487949601,0.482974124,Wave 44,"[0,17)",70+,low,8,4
,4.30179765,4.326232244,4.314062801,Wave 44,"[17,70)","[0,17)",up,8,4
,5.666737405,5.689322134,5.678031117,Wave 44,"[17,70)","[17,70)",up,8,4
,2.774434494,2.798878609,2.786835485,Wave 44,"[17,70)",70+,up,8,4
,0.478066944,0.487948726,0.482892281,Wave 44,70+,"[0,17)",low,8,4
